2,5133.88,4261.13,-1.22E+03,10,79,317
2,4000.26,1444.48,-992.952,42,52,133
3,9329.73,47030.5,-3.89E+03,17,216,2677
2,5792.15,3488.48,-723.915,49,51,132
4,7813.67,9547.78,-2881.36,17,138,554
3,13112.8,52075.4,-5.05E+03,22,215,2188
0,5130.03,2707,-2512,9,82,206
0,31507.1,1225000,-21786,161,883,32064
0,14715.3,173010,-7374,46,313,7578
3,13236.3,79878,-6.88E+03,60,272,3539
0,12515.4,118096,-6188,23,263,4807
3,12631.9,116485,-3.97E+03,37,235,4905
0,14575,113317,-9040,55,300,5105
2,13903.7,138936,-6.89E+03,34,315,5844
4,7896.74,4702.41,-2665.24,30,131,271
3,16347.2,110679,-3.58E+03,37,322,4619
3,9749.09,10136.3,-2.65E+03,33,154,587
3,6144.78,7565.73,-1617.45,50,93,545
3,5685.56,4626.37,-2.00E+03,10,79,292
4,21753.8,408908,-8.39E+03,62,473,14125
5,15031.8,95068,-4.24E+03,70,254,3885
3,19781.6,179859,-4.55E+03,80,403,6746
4,2487.61,57.2156,-3.60E+02,96,33,5
0,8764.99,14427.9,-3877.58,181,167,850
4,9531.25,40151,-3081.36,97,159,2181
1,5862.97,5112.87,-1.43E+03,15,85,343
2,8604.29,12183.2,-2496.18,94,128,693
3,11133.3,39187.6,-4043.23,121,205,1751
0,19881.5,345935,-11235,74,456,11275
2,6861.08,5385.02,-1.93E+03,11,79,292
4,13337.2,93466.3,-4.37E+03,69,254,3885
0,18988.1,180356,-16440,240,478,6410
3,6999.46,13915,-2493,92,120,809
2,5558.18,4195.34,-1509.93,120,88,318
1,2417.5,50.9237,-5.62E+02,8,33,5
5,17930.1,394569,-8.05E+03,89,473,14125
0,10878,25961,-4002,28,178,1208
2,11228.2,67308.8,-5098.05,144,247,3373
2,6842.81,5096.65,-1.96E+03,16,79,292
3,18134.9,200433,-7.59E+03,48,390,7459
0,18260.6,123302,-7919,56,360,4528
0,8596.81,38006,-4038,16,166,2118
0,4776.94,2173,-1561,2,65,180
0,14192.4,99721,-9146,40,292,4431
0,11132.2,53303,-7279,88,242,2462
4,9664.45,36639,-3.83E+03,33,196,1997
5,9423.75,37642.2,-3734.58,42,180,2054
2,20627,171233,-9.47E+03,86,449,5537
0,6060.12,12913,-231,62,109,806
0,10954.3,33367,-3700,57,198,1522
4,3809.08,1481.04,-1041.92,36,52,133
4,15447.6,96948.4,-3.98E+03,63,254,3885
5,7236.09,6644.81,-1594.97,27,95,427
4,17653.9,176226,-4.55E+03,69,403,6746
4,10217.1,45014.9,-5.07E+03,33,215,2188
5,9660.45,26439.6,-2803.58,96,158,1403
4,7084.74,4115.86,-2314.87,70,101,249
4,23907.9,259701,-8.24E+03,111,537,8350
0,10488,17784,-3384,29,181,658
3,11204.6,50356,-5.15E+03,24,216,2677
4,10740.2,24244,-1.07E+03,28,166,1111
4,7383.83,14250.5,-2261.77,91,120,809
3,16040,116035,-4.07E+03,76,271,4426
4,5835.02,3379.77,-2.34E+03,16,86,205
0,8836.33,16300,-5021,36,154,932
5,12043.2,71977.1,-5626.18,46,262,3211
0,11050.2,47893,-6782,31,213,2255
3,14590,51429.7,-2.60E+03,39,234,2464
2,2476.05,50.8063,-3.35E+02,92,33,5
4,16293.2,110551,-5.65E+03,34,322,4619
5,12431.7,71183.1,-5747.58,26,262,3211
3,4285,2050.5,-1085,4,63,166
2,5239.65,3496.45,-814.016,47,51,132
4,10031.9,26262.5,-3360.19,31,174,1415
0,17144.2,117534,-6485,59,314,4252
2,13297.4,39800.6,-2.26E+03,44,234,1581
3,6270.14,13636.9,-1634.3,14,96,804
4,6732.96,10368.7,-2.29E+03,12,109,689
5,9366.18,30504.8,-3428.08,127,171,1747
4,9357.68,11590.6,-2949.72,29,156,654
2,3576.33,2137.96,-1128.18,20,54,165
3,10345.4,26428.2,-4286.04,41,214,1469
5,9357.72,29404.1,-1.89E+03,31,156,1364
2,4195.3,2186.43,-1044.54,20,54,165
4,8086.67,16670,-2812.32,81,142,844
0,10909.3,102718,-5939,43,233,4712
4,8253.16,23231.8,-2856.74,25,154,1252
0,12939.2,74769,-5990,38,247,3295
3,7447.06,27154.5,-2.35E+03,36,166,1414
0,13230.1,55250,-7064,176,269,2329
2,15816.3,116103,-5.18E+03,54,271,4426
3,13609.8,60399.2,-4.78E+03,34,247,2754
5,12859.6,70645.8,-5580.41,43,262,3211
4,7548.72,7637.86,-7.27E+02,11,111,453
0,8419.55,22622,-4161,63,161,1258
3,7313.85,13986.6,-2324.37,94,120,809
3,10385.9,36924.1,-3.21E+03,30,196,1997
3,2617.76,52.6901,-4.56E+02,96,33,5
4,9894.46,12169,-2404.26,62,136,619
0,7326.25,6728,-3337,12,114,428
3,6931.91,13498.5,-1447.8,35,96,804
4,14467.9,146535,-6045.55,177,308,6057
3,24545.1,469235,-1.00E+04,48,483,15505
2,8551.58,26576.3,-2.69E+03,24,156,1364
3,15803.9,172459,-5.01E+03,83,403,6746
0,26944.9,623527,-19657,167,779,18103
2,5952.98,4493.97,-1.39E+03,20,88,292
2,17723.6,150376,-1.03E+04,89,449,5537
4,10241.4,52840.4,-2.37E+03,30,188,2599
2,3794.16,2188.04,-1124.56,20,54,165
5,6777.43,4233.83,-1.90E+03,27,86,205
3,10483.9,18021.1,-3717.29,77,172,973
3,24842.7,275127,-1.03E+04,107,537,8350
0,7654.66,12754,-2024,22,132,766
0,13783.8,105073,-7044,65,321,4812
2,13172.5,51064.7,-3.19E+03,28,234,2464
4,18881.2,339889,-1.05E+04,86,462,11563
2,20291.8,156835,-9.29E+03,78,449,5537
0,14000.7,103627,-7322.27,48,307,3979
4,8421.04,12351.7,-2506.52,87,128,693
4,10074.9,39037.6,-4036.66,29,193,2118
3,10610.4,29690.2,-1.12E+03,15,166,1111
4,13683.7,92334.4,-5.16E+03,61,254,3885
4,7160.43,4181.46,-2272.95,71,101,249
0,16335.5,134747,-9977,81,345,5429
0,8742.67,26546,-2700,24,144,1463
2,4850.19,2778.76,-1217.96,51,67,224
4,9815.97,32754.9,-3468.74,85,176,1922
3,9384.84,38720,-2.34E+03,11,196,1885
2,11533,112982,-3.82E+03,39,235,4905
0,7473.08,12570,-2212,53,124,763
2,17102.3,158994,-6108.29,97,352,6744
2,10834.9,57806.8,-4521.95,136,217,2904
2,5879.88,11987,-1658.75,55,105,765
2,21486.5,410638,-9.48E+03,61,473,14125
2,8329.01,10607.7,-2754.01,74,139,587
0,7375.03,11276,-2368.99,67,114,689
0,9417.68,54151,-6107,29,190,2392
2,5130.22,3435.41,-811.344,50,51,132
0,6753.02,30308,-2833,13,138,1800
0,10792.4,78723,-5929,109,256,3971
0,21132.4,318839,-9824,97,440,10248
0,19209.1,269628,-15222,214,429,9549
4,22335.5,236051,-9.38E+03,93,537,8350
0,14994.8,91637,-8839,243,302,3711
4,8132.25,19810.9,-3477.79,82,163,1162
0,14761.4,117228,-8618,43,335,4914
3,4968.22,2962.97,-1200.21,42,67,224
4,7262.58,14103.2,-2421.34,92,120,809
3,13730.5,143533,-5909.13,159,308,6057
5,8404.7,11279.2,-3359.78,44,156,654
3,13631.5,92182.6,-4.92E+03,61,254,3885
5,9315.44,30420.3,-3198.31,123,171,1747
3,5782.43,4607.97,-1.77E+03,11,79,292
0,8287.79,11330,-3587,27,122,615
0,15739.5,165709,-5863,211,330,6177
5,7282.13,7749.59,-9.28E+02,159,109,486
2,5853.13,7647.02,-1818.72,73,104,457
5,6703.13,8471.38,-1.31E+03,19,102,516
0,5469.46,4589,-2304,3,75,316
0,5409.44,5712,-2009,6,87,422
4,5600.48,4241.51,-1185.81,17,72,340
4,11980.8,29131.2,-4097.86,51,214,1469
4,9872.46,26670.5,-2851.62,96,158,1403
0,10332.9,19457,-3743,105,212,1023
5,11188.4,44169.6,-2.67E+03,19,196,1885
2,14899.6,59476.1,-6734.8,163,305,2610
2,12260.2,73386.2,-2.89E+03,24,249,3630
0,10384,62945,-6996,132,225,2892
4,7586.24,9991.3,-2425.53,21,123,621
2,5542.69,4243.91,-8.71E+02,19,88,292
3,13679.7,91509.6,-5.84E+03,70,254,3885
2,22022.3,410753,-9.20E+03,62,473,14125
2,4560.95,4211.09,-1.94E+03,11,79,317
0,9985.68,22761,-4602,42,178,1212
4,8533,10860.4,-3168.5,39,156,654
4,8884.28,37335.9,-4315.4,38,193,2118
0,9968.79,8248,-3528,35,142,402
4,14460.5,96820.6,-5662.34,42,294,4249
3,9024.17,12062.2,-2586.91,73,136,619
4,11828.2,87597.7,-2.88E+03,18,220,3450
5,3715.93,2146.17,-567.287,6,43,161
4,11705.2,28303.4,-4156.81,50,214,1469
0,8524.9,18113,-3508,9,127,888
3,10873.5,50156.2,-4.53E+03,27,216,2677
5,7478.15,9939.05,-1869.66,68,107,517
4,8652.28,30045.3,-2068.16,27,132,1513
3,11539.3,59110.4,-4366.8,126,217,2904
0,7428.73,17005,-3563,73,132,1063
4,8367.8,27703.9,-2.34E+03,30,156,1364
2,3938.25,1463.38,-1005.34,41,52,133
5,13541.5,72357.1,-4800.3,75,262,3211
0,9529.37,55288,-4134,28,193,2894
3,23472.1,476079,-1.25E+04,55,483,15505
3,22712.1,244213,-9.82E+03,100,537,8350
0,18042.4,122935,-7823,74,383,4349
0,7083.85,10184,-2655,13,131,585
0,7350.56,8845,-3512,21,120,552
0,13517.1,94158.5,-6448.1,42,294,4249
5,8691.5,10847.3,-3039.52,34,156,654
0,28334.2,515966,-14286,114,651,15005
0,6138.45,6713,-3008,54,109,426
3,5430.04,4312.11,-1251.59,22,72,340
0,16987.2,188194,-11085,57,358,7100
2,18438.9,138266,-9.81E+03,74,449,5537
2,5665.7,3815.72,-748.047,42,51,132
3,9402.14,38512.8,-2.35E+03,15,196,1885
3,14405.3,140135,-5.75E+03,41,315,5844
3,10723,85691.6,-2.82E+03,19,220,3450
4,13737.8,116122,-1.94E+03,40,235,4905
3,12989.8,79924.7,-4.17E+03,38,272,3539
0,16989.4,159601,-7173,61,353,6068
4,22322.6,516256,-11599.5,153,540,18067
0,5862.21,3724,-1443,5,83,247
4,7550.82,12584.7,-2863.35,16,132,806
0,5843.48,3206,-2098,18,78,222
3,8112.15,12037.2,-2517.81,78,128,693
2,6830.06,13281.3,-1568.4,20,96,804
2,5019.23,3205.32,-1143.22,41,71,249
2,8469.06,12220,-2392.9,80,128,693
0,12956.3,183407,-5943.34,42,286,7322
1,5316.49,4213.03,-1.46E+03,16,88,292
0,22928,268611,-4912,104,460,8479
0,7667.69,27218,-3295,21,157,1635
5,9229.76,16607.9,-4010.95,86,172,973
3,24208.2,276714,-1.04E+04,101,537,8350
4,5315.29,3010.61,-1011.04,31,71,249
2,11112.8,73920.4,-4.33E+03,25,249,3630
3,13548.8,141632,-6197.72,174,308,6057
4,9091.56,26638.3,-2991.51,88,158,1403
4,21238.5,516904,-11950,127,540,18067
2,2491.9,55.8893,-3.17E+02,8,33,5
3,10244.3,38525,-4142.14,37,193,2118
4,12823.2,79642.9,-5.95E+03,47,272,3539
2,12845.1,49084.9,-2.55E+03,36,223,2059
0,11061.6,35080,-4237,23,215,1750
0,17800.6,198032,-2508800,78,383,6636
0,7882.96,11532,-2832,117,139,696
5,10102.3,28669.6,-2.08E+03,30,156,1364
3,9698.07,39129.2,-2.67E+03,11,196,1885
3,13503.9,67884.5,-2.97E+03,53,224,2192
0,6266.52,19302,-2065,21,118,1303
3,7301.22,9985.05,-2467.07,22,123,621
0,15961.1,94609,-6559,64,342,3633
3,14112.3,66659.6,-3.81E+03,51,224,2192
4,8757.43,11511,-3116.33,43,156,654
2,5310.29,4052.8,-1517.91,121,88,318
0,11982.1,57407,-6761,131,210,2671
3,6358.98,10252.9,-3.41E+03,14,109,689
0,6369.33,7116.35,-2006.03,15,95,427
3,14522.4,110170,-6.24E+03,31,322,4619
4,9046.3,56799.4,-3894.25,0,217,2904
4,5335.02,1776.78,-1451.57,26,76,147
4,19528.5,181783,-5.31E+03,71,403,6746
0,8714.23,24059,-2743,18,151,1358
2,15793.8,115811,-4.41E+03,54,271,4426
0,6948.7,17150,-2828,26,141,1068
3,25145.3,258884,-8.81E+03,111,537,8350
0,4999.83,6100,-2812,74,93,484
4,14230.8,109583,-6.53E+03,46,322,4619
5,7641.19,4689.85,-2743.03,30,131,271
3,8048.32,12026.4,-2551.56,82,128,693
0,16403.8,159822,-11206,94,444,5966
2,7891.94,5394.16,-1.78E+03,22,86,205
3,7169.82,13900.4,-2404.55,90,120,809
3,14680.5,51193.1,-3.57E+03,38,234,2464
5,8479.68,4897.72,-2604.28,24,131,271
4,9339.5,27386.3,-3020.16,107,158,1403
0,10537.2,25980,-5326,29,195,1213
5,14293.6,96285.9,-5737.03,60,294,4249
3,4936.02,4383.61,-1340.89,21,72,340
5,7793.93,4648.58,-2692.23,39,131,271
2,10699.8,37710.8,-4107.97,129,205,1751
2,7584.3,9057.85,-2985.04,16,138,554
2,7657.59,9354.08,-3087.78,15,138,554
2,20790.8,176798,-9.00E+03,92,449,5537
0,16499.9,174033,-10696,52,340,6515
3,9465.79,52028.4,-3.03E+03,43,188,2599
2,10253.1,10464.3,-1.72E+03,35,154,587
3,6646.55,10322.2,-3.36E+03,13,109,689
0,19609.8,211971,-9450,90,443,7714
0,10359.9,50973,-2882,60,196,2462
3,12951.3,60885.6,-4.81E+03,34,247,2754
0,6434.34,8750,-1509,10,108,520
4,24955.6,473197,-1.10E+04,50,483,15505
0,19127.5,395122,-10316,62,483,13616
4,13045.1,80408.4,-5.49E+03,56,272,3539
4,23101.3,236818,-8.18E+03,90,537,8350
0,6461.74,7604,-1208,14,121,517
5,9855.2,36180.4,-4.12E+03,42,196,1997
4,12245.3,90453.6,-1.49E+03,29,220,3450
1,2475.73,51.381,-6.09E+02,6,33,5
3,12609.3,114335,-3.56E+03,40,235,4905
3,12960.8,46177.8,-5691.47,70,273,2061
5,5566.57,3223.12,-3.06E+03,12,86,205
0,28631.7,539292,-17198,91,622,16243
0,6966.35,4433,-3550,32,107,270
2,15679.2,116415,-5.68E+03,60,271,4426
0,5824.29,4249,-2686,14,85,316
5,10974.5,51180.3,-4391.38,96,209,2534
3,7593.73,9401.89,-2451.37,15,123,621
0,8977.09,14822.6,-3254.82,25,143,771
0,5879.21,2195.96,-1481.18,9,82,185
4,22429.3,517059,-12221.6,133,540,18067
2,3812.34,1443.17,-962.873,42,52,133
4,5912.82,11053,-1898.53,18,102,764
3,22059.3,412566,-7.82E+03,62,473,14125
5,7829.22,6929.19,-1.78E+03,18,119,395
5,3992.38,1569.24,-1006.79,37,52,133
1,9080,17290,-4261.61,35,183,931
1,3568.9,1416.5,-1022.38,42,52,133
2,7759.85,4427.35,-1.68E+03,26,86,205
4,5863.78,7857.72,-1623.28,42,93,545
4,10831.4,51779.8,-4475.91,104,209,2534
2,4831.9,2873.87,-1266.35,50,67,224
5,9343.07,37987.2,-3800.21,41,180,2054
4,10068.6,22299.6,-2.93E+03,36,182,1212
2,9847.9,34760.4,-3.18E+03,37,234,1581
3,8300.11,37675.8,-2.42E+03,17,196,1885
3,25749.1,305686,-5.48E+03,99,537,8350
5,11909.1,45859,-5941.34,60,273,2061
2,4899.78,2771.79,-1212.94,48,67,224
0,13012.9,86927,-5746,67,282,3801
4,10382.6,27247.5,2.95E+03,39,194,1521
3,5980.39,7348.53,-1570.72,47,93,545
2,13531.7,55822.4,-2.80E+03,41,223,2059
4,23394.3,516483,-11403.1,119,540,18067
2,21859.1,409640,-9.48E+03,76,473,14125
3,18267.5,161518,-1.01E+04,87,388,6290
4,12030.4,57419.2,-4.27E+03,34,223,2822
0,7002.28,11216,-2109,26,136,728
4,8785.7,25976.6,-3125.02,28,157,1519
4,10003,51213.9,-3.21E+03,24,188,2599
0,10452.5,59151,-4916,237,216,2975
2,9188.15,20794.4,-967.092,0,163,1162
3,6944.17,14134.9,-2450.72,85,120,809
3,8946.08,27072,-2.30E+03,30,156,1364
0,12848.5,41528,-5331,69,264,1695
3,4365.09,1962.4,-1076.09,6,63,166
4,18490,149638,-7115.36,163,362,5847
2,5750.26,7674.82,-1888.87,72,104,457
0,10866.4,66003,-6610,46,228,2966
5,12854.7,47786.7,-5913.26,61,273,2061
2,10928.7,57462.6,-1171.55,89,217,2904
4,10910.7,39808.7,-3889.11,29,193,2118
0,10226.4,54590,-5932,15,193,2388
2,5553.2,4486.91,-3.28E+02,18,88,292
3,14278.6,140634,-5.27E+03,44,315,5844
4,13452.3,52685.9,-6038.82,50,288,2334
0,12838.8,89600,-8601,31,289,3546
0,7102.15,15200,-2248,21,122,849
5,5398.98,1758.25,-1404.67,11,76,147
2,7092.56,9274.33,-3125.21,17,138,554
1,8899.72,17215.3,-4297.05,35,183,931
0,8914.8,26478,-3501,49,177,1471
2,5766.57,7578.77,-1878.23,75,104,457
1,5294.16,4225.36,-1.65E+03,14,88,292
3,8263.76,9660.91,-2860.16,23,138,554
3,2508.44,52.1516,-4.77E+02,92,33,5
2,12552.6,73332,9.64E+03,20,249,3630
2,12072.3,115819,-3.16E+03,49,235,4905
2,11572.3,69250.4,-5110.64,149,247,3373
0,14245.4,138775,-4967,72,298,5838
0,10127.6,47418,-6411,24,222,2254
3,14022.4,52012.4,-3.43E+03,37,234,2464
3,6972.91,13536.2,-1397.81,18,96,804
3,6253.73,11962.1,-1811.58,19,105,765
4,21541,280284,-9702.74,68,468,9276
2,6588.93,13112.6,-1558.44,16,96,804
1,9046.92,17176.1,-4205.84,34,183,931
2,4942.25,3379.65,-834.824,49,51,132
0,12077.7,103272,-6803,204,300,4619
2,14910.7,59639.7,-6389.63,160,305,2610
2,10514.3,33041.4,-4.22E+03,34,234,1581
4,12949.7,143252,-5.84E+03,59,315,5844
5,12561.3,60014.8,-2.94E+03,38,223,2822
2,20252.2,171099,-9.03E+03,94,449,5537
5,9316.77,12239.6,-2569.97,82,136,619
0,8261.03,40097,-4084,18,164,2118
3,14002.6,53529.3,-4.11E+03,27,215,2188
4,7955.88,12864.2,-2713.33,15,132,806
0,13344.2,78356.1,-8269.56,69,320,3466
5,13322.8,93944.3,-4.95E+03,72,254,3885
4,8146.51,27451.5,-2909.22,88,156,1521
4,11497.3,27546.5,-4149.69,45,214,1469
3,25045.5,249546,-9.41E+03,99,537,8350
0,11455.2,68638,-5616,177,247,3371
4,7475.38,10237.5,-2425.89,23,123,621
3,12267.7,117345,-2.95E+03,44,235,4905
3,18498.1,160633,-9.72E+03,81,388,6290
0,10489.7,26406,-4909,46,216,1315
0,12933.1,66370,-7527,52,293,2980
0,14312,68733,-8257,63,307,3062
3,5227.79,3204.62,-1084.87,39,71,249
1,2510.7,51.5672,-5.64E+02,8,33,5
0,11273.7,70129,-5918,40,240,3052
4,7372.34,4618.96,-2.10E+03,31,86,205
2,5427.8,4443.48,-1.43E+03,28,88,292
2,8688.49,9945.36,-2.51E+03,44,154,587
2,11966.3,73263.8,-3.81E+03,24,249,3630
2,20199.8,151918,-1.01E+04,74,449,5537
1,11107.1,68546.9,-5261.81,144,247,3373
2,16533,160170,-7635.38,72,352,6744
3,8484.08,9735.16,-2797.07,22,138,554
5,9239.32,27004.7,-2.98E+03,30,166,1414
4,18406.9,401106,-8.33E+03,80,473,14125
0,8016.16,5070,-3040,10,131,293
0,13096,82579,-6746,44,301,3293
0,14820.9,80296,-7500,49,279,3373
4,10098.9,34279.6,-4411.64,129,208,1691
2,23987.3,465821,-1.24E+04,47,483,15505
4,22941.9,516883,-11659.7,146,540,18067
0,12315.4,108070,-5844,35,299,4521
3,6040.75,7258.81,-1635.55,49,93,545
3,23748.5,279303,-1.30E+04,79,540,8870
4,7859.13,11625.9,-2600.7,86,128,693
5,8100.68,8977.34,-9.25E+02,23,102,516
2,5629.78,7474.44,-1883.02,77,104,457
0,7454.82,21248,-2532,14,121,1156
4,8627.97,11068.5,-3183.86,32,156,654
5,13802.5,73206.5,-4894.71,56,262,3211
3,9783.36,16951.7,-3875.34,79,172,973
0,23605.4,497327,-15490,117,624,15343
3,6209.32,10182.9,-3.03E+03,21,109,689
3,16022.4,116505,-4.36E+03,53,271,4426
0,18457.8,285268,-9389,59,446,10107
4,7547.22,8810.43,-7.68E+02,27,102,516
2,11262.6,113222,-3.57E+03,49,235,4905
3,6621.4,10215.9,-2.90E+03,14,109,689
0,18064.2,358717,-5779,70,404,13943
5,2214.13,57.7427,-3.30E+02,96,33,5
0,29495.7,856978,-23150,118,863,24470
2,4261.1,2271.94,-970.024,19,54,165
3,16267.4,144356,-7497.74,179,362,5847
0,5632.47,11884,-1308,102,96,801
2,6761.19,13447.9,-1541.92,19,96,804
2,6858.25,5327.93,-1.66E+03,9,79,292
2,7753.59,9482.23,-3017.55,98,130,490
4,11152,49564.1,-4.65E+03,25,216,2677
0,10586.8,63554,-4248,134,201,2673
0,14434.2,127300,-4558,78,365,5220
4,7996.49,25212.6,-1.99E+03,36,166,1414
4,8113.83,12957.6,-2655.05,17,132,806
4,11851.1,39204.5,-1.71E+03,28,166,1414
0,10608.5,70117,-7184,24,212,3369
5,7789.11,4479.33,-2760.21,28,131,271
0,16390.7,204244,-11854,84,457,7967
0,6571.66,4032,-2315,49,111,271
5,4281.3,1328.15,-890.842,9,51,102
3,13306,79762.8,-5.91E+03,51,272,3539
3,9439.44,39554.1,-3.15E+03,21,196,1885
2,7329.39,9279.51,-3167.47,15,138,554
4,8708.93,13596.9,-2906.31,12,148,729
5,9923.19,24337.8,-1.55E+03,17,166,1111
2,22307.3,411276,-7.81E+03,69,473,14125
0,18668.6,62693,-3831,38,289,2193
0,17970.8,212784,-10014,78,442,8093
4,10126.9,33327.4,-3406.58,69,176,1922
3,5247.3,3471.63,-765.403,49,51,132
5,9737.04,33986.7,-3516.9,80,176,1922
2,5140.89,2913.35,-1221.24,46,67,224
0,7878.39,25256,-2813,146,157,1408
0,6629.8,8690,-2010,14,122,519
1,5968.79,4760.03,-1.28E+03,21,85,343
2,13632.2,40864.3,-2.06E+03,43,234,1581
0,7827.78,5280,-3015,14,116,346
4,9616.59,27995.7,-3006.96,97,158,1403
3,7581.98,14898.9,-2390.27,54,134,970
3,14878.5,141875,-4.31E+03,49,315,5844
0,12349.7,56572,-4804,29,253,2468
0,19304.3,248423,-10264,85,434,8609
2,2349.32,52.289,-4.19E+02,96,33,5
4,11586.9,39319.3,-3586.58,35,193,2118
2,5427.7,7644.91,-1929.04,69,104,457
4,9577.48,13236,-2564.19,79,136,619
2,6943.07,5150.17,-2.21E+03,8,79,292
0,21799.3,563835,-14129,92,621,17517
2,4751.96,4255.94,-1.23E+03,33,85,343
4,7876.73,12843.9,-2712.09,17,132,806
2,20629,143198,-4.61E+03,71,449,5537
4,9339.56,28969.9,-2.13E+03,28,156,1364
5,14263.2,79233.2,-7128.89,73,320,3466
0,19249.1,215478,-15231,67,435,8093
2,5759.51,7531.91,-1860.49,75,104,457
3,14900.4,60871.1,-4.53E+03,37,215,2188
2,10320.1,37817.7,-4179.04,126,205,1751
0,9382.42,36544,-4093,66,158,1524
5,10107.9,30608.5,-3106.59,117,171,1747
3,13172.4,90527,-4.96E+03,47,254,3885
0,11271.3,27284,-5604,39,204,1309
0,14406.8,115072,-6199,55,310,4817
4,14294.8,143018,-6052.3,170,308,6057
0,24058,364155,-14146,62,572,10981
0,19296.1,299262,-9385,262,401,9540
3,9475.44,16883.2,-3967.4,82,172,973
0,8908.78,30630,-4273,29,184,1749
4,6142.8,11285.6,-1846.01,20,102,764
0,4400.89,1460,-1490,7,54,130
5,19912.6,184401,-6.77E+03,81,403,6746
5,5544.45,1907.9,-1442.27,22,76,147
5,8373.28,4837.43,-2623.83,23,131,271
0,8794.18,19426,-4277,32,164,1069
2,15296.2,116003,-5.40E+03,50,271,4426
0,14868.9,107516,-8033,53,306,4717
0,10614.5,31524,-5087,44,204,1421
0,13588.7,102517,-6310,87,306,4342
0,12407.4,57885,-7468,42,268,2607
2,7127.44,5406.87,-1.81E+03,8,79,292
4,4175.36,1926.76,-1018.22,14,63,166
5,9331.59,30371.9,-3177.58,120,171,1747
2,15438.9,83771.7,-2.31E+03,55,223,2059
3,12459.8,50671.4,-3.38E+03,35,234,2464
2,11564.9,44765.7,-4.67E+03,49,223,2059
0,11367.6,58186,-5547,42,220,2388
3,7312.73,13965.4,-2203.87,71,120,809
5,9004.17,38683.1,-3850.42,43,180,2054
3,13465.9,61815.7,-5.51E+03,29,247,2754
0,6025.06,5780,-1943,6,104,345
2,12183,73743.3,-4.59E+03,27,249,3630
3,8954.43,12074.3,-2628.98,91,136,619
2,2528.1,48.8389,-2.63E+02,96,33,5
0,14686.3,180082,-6316,52,322,6976
3,13257.6,50759.2,-4.01E+03,40,234,2464
5,4236.21,1110.1,-876.779,24,51,102
3,21680,413080,-8.35E+03,48,473,14125
4,15351.1,109767,-6.77E+03,53,322,4619
0,16459.3,233650,-8500,42,374,8598
3,8955.81,25008.5,-3228.33,32,157,1519
3,23082.3,265646,-9.95E+03,111,537,8350
3,12067,78717.1,-6.44E+03,38,272,3539
0,12136.3,83338,-6055,31,260,3628
4,9853.59,49031.4,-6.38E+03,42,216,2677
2,3872.32,2168.59,-1121.5,20,54,165
1,4057.94,2199.28,-1108.93,20,54,165
0,20858.6,346846,-11607,173,465,11123
2,9973.89,10022.7,-1.68E+03,44,154,587
0,12300.5,63094,-4707,67,269,2988
0,8004.06,11003,-2763,34,119,588
0,10504.9,34696,-2520,55,181,1808
4,10057.2,35097.8,-4453.96,128,208,1691
2,10753.4,37959,-4306.08,117,205,1751
2,2348.26,66.4309,-1.90E+02,92,33,5
2,2254.41,49.6006,-6.11E+02,8,33,5
5,12099.5,71835.5,-6057.58,30,262,3211
5,11118.1,60300,-4429.43,139,217,2904
3,8009.19,12534.5,-3028.51,88,136,619
2,4804.28,3820.14,-1.20E+03,13,79,317
3,4470.86,2049.1,-1033.65,7,63,166
1,11240,69037.4,-5259.84,148,247,3373
0,19601.5,269771,-10686,223,440,7593
5,6521.99,2403.96,-1312.68,12,82,185
5,13510.5,52118.9,-5964.05,62,288,2334
3,4875.98,2884.67,-1273.29,52,67,224
0,8538.63,22891,-3791,21,165,1311
0,8595.6,15001,-2758,23,145,891
2,16613.3,161050,-7602.02,76,352,6744
1,5158.92,4283.35,-1.87E+03,14,88,292
0,8435.28,10479,-3604,65,144,621
3,7209.64,14152.7,-2438.83,85,120,809
0,6766.67,13895,-2519,23,132,847
3,7819.48,9585.32,-2526.51,20,123,621
1,5710.03,5357.55,-1.07E+03,19,85,343
0,20881.5,332512,-2730700,91,499,12195
2,16754.4,163524,-7426.59,77,352,6744
2,9086.95,24009,-2.21E+03,15,166,1111
4,7420.93,8180.63,-2.82E+03,37,149,549
1,5313.28,4583.58,-1.28E+03,21,85,343
1,5552.39,5019.65,-1.03E+03,15,85,343
3,9785.31,10178.9,-1.49E+03,39,154,587
3,22707.4,466536,-1.26E+04,46,483,15505
3,12012.1,78160.2,-6.81E+03,56,272,3539
5,9137.24,29121.2,-3361.93,44,179,1626
3,13778.6,94659.3,-5806.7,41,294,4249
3,11014.9,37935.9,-3.31E+03,40,196,1997
5,4686.37,4118.66,-1494.8,2,72,340
4,9978.41,34641.8,-4516.51,125,208,1691
5,10091.2,35571.8,-4413.52,134,208,1691
4,9278.7,11381.2,-2961.35,36,156,654
0,15853.8,152054,-8280,205,310,5739
3,6611.83,6833.75,-2.00E+03,160,109,486
5,13112.8,73042.5,-5473.69,35,262,3211
4,14785.3,141827,-4.33E+03,60,315,5844
2,7913.46,9455.82,-2978.66,100,130,490
3,6638.36,13504.4,-1571.43,14,96,804
4,22176.8,516116,-11540.3,145,540,18067
2,5555.7,4189.08,-1487.13,119,88,318
5,11107.3,27532.9,-4052.79,51,214,1469
0,14925.2,137653,-8015,139,341,5849
